dest_plate,dest_row,dest_col,dest_well,fwd_idx,rev_idx,fwd_source_well,rev_source_well,plate_role,well_type,strain1,strain2,vol1_nL,vol2_nL,total_inoculum_nL,log2_inoculum_ratio,separation_bp
13,N,13,N13,8,73,A17,N4,extension_frozen,pair,C20,M17,100,100,200,0.0,38
13,N,14,N14,18,81,C13,N20,extension_frozen,pair,F7,M9,100,100,200,0.0,187
13,N,15,N15,67,91,K15,P16,extension_frozen,pair,G13,F21,100,100,200,0.0,19
13,N,16,N16,49,52,I3,J10,extension_frozen,pair,N15,C17,100,100,200,0.0,180
13,N,17,N17,13,11,C3,B24,extension_frozen,pair,H10,N24,100,100,200,0.0,16
13,N,18,N18,19,11,C15,B24,extension_frozen,pair,B11,K20,100,100,200,0.0,304
13,N,19,N19,85,87,O3,P8,extension_frozen,pair,C12,C23,100,100,200,0.0,36
13,N,20,N20,51,77,I7,N12,extension_frozen,pair,F20,A19,100,100,200,0.0,260
13,N,21,N21,89,16,O11,D10,extension_frozen,pair,F11,H3,100,100,200,0.0,201
13,N,22,N22,58,46,I21,H22,extension_frozen,pair,F4,B6,100,100,200,0.0,262
13,N,23,N23,11,57,A23,J20,extension_frozen,pair,G10,L18,100,100,200,0.0,331
13,O,2,O2,73,34,M3,F22,extension_frozen,pair,D10,F9,100,100,200,0.0,259
13,O,3,O3,25,87,E3,P8,extension_frozen,pair,A18,B15,100,100,200,0.0,126
13,O,4,O4,61,79,K3,N16,extension_frozen,pair,L22,N12,100,100,200,0.0,242
13,O,5,O5,11,91,A23,P16,extension_frozen,pair,M4,B23,100,100,200,0.0,366
13,O,6,O6,68,74,K17,N6,extension_frozen,pair,J1,E3,100,100,200,0.0,231
13,O,7,O7,46,57,G21,J20,extension_frozen,pair,K20,J20,100,100,200,0.0,25
13,O,8,O8,31,13,E15,D4,extension_frozen,pair,K12,M23,100,100,200,0.0,297
13,O,9,O9,40,38,G9,H6,extension_frozen,pair,P12,F5,100,100,200,0.0,352
13,O,10,O10,11,30,A23,F14,extension_frozen,pair,B4,I10,100,100,200,0.0,267
13,O,11,O11,31,19,E15,D16,extension_frozen,pair,C24,D9,100,100,200,0.0,20
13,O,12,O12,20,21,C17,D20,extension_frozen,pair,M8,M21,100,100,200,0.0,108
13,O,13,O13,73,14,M3,D6,extension_frozen,pair,A10,L24,100,100,200,0.0,255
13,O,14,O14,53,93,I11,P20,extension_frozen,pair,P11,K21,100,100,200,0.0,190
13,O,15,O15,39,82,G7,N22,extension_frozen,pair,H1,G6,100,100,200,0.0,139
13,O,16,O16,68,72,K17,N2,extension_frozen,pair,L22,M2,100,100,200,0.0,260
13,O,17,O17,66,90,K13,P14,extension_frozen,pair,E3,D4,100,100,200,0.0,189
13,O,18,O18,1,67,A3,L16,extension_frozen,pair,I21,D5,100,100,200,0.0,254
13,O,19,O19,67,77,K15,N12,extension_frozen,pair,A14,H17,100,100,200,0.0,39
13,O,20,O20,62,92,K5,P18,extension_frozen,pair,P23,N17,100,100,200,0.0,235
13,O,21,O21,61,83,K3,N24,extension_frozen,pair,D4,F2,100,100,200,0.0,255
13,O,22,O22,89,92,O11,P18,extension_frozen,pair,G22,E24,100,100,200,0.0,150
13,O,23,O23,34,50,E21,J6,extension_frozen,pair,P13,O18,100,100,200,0.0,125
14,B,2,B2,71,0,K23,B2,extension_frozen,pair,L8,N21,100,100,200,0.0,181
14,B,3,B3,3,0,A7,B2,extension_frozen,pair,B22,P17,100,100,200,0.0,129
14,B,4,B4,29,14,E11,D6,extension_frozen,pair,J24,O11,100,100,200,0.0,330
14,B,5,B5,66,13,K13,D4,extension_frozen,pair,H6,B2,100,100,200,0.0,284
14,B,6,B6,19,21,C15,D20,extension_frozen,pair,E21,D19,100,100,200,0.0,51
14,B,7,B7,71,68,K23,L18,extension_frozen,pair,M24,F15,100,100,200,0.0,18
14,B,8,B8,93,95,O19,P24,extension_frozen,pair,A12,H22,100,100,200,0.0,194
14,B,9,B9,74,55,M5,J16,extension_frozen,pair,I9,J9,100,100,200,0.0,25
14,B,10,B10,91,0,O15,B2,extension_frozen,pair,N19,B6,100,100,200,0.0,190
14,B,11,B11,70,94,K21,P22,extension_frozen,pair,M7,A3,100,100,200,0.0,93
14,B,12,B12,10,40,A21,H10,extension_frozen,pair,F14,H6,100,100,200,0.0,271
14,B,13,B13,86,54,O5,J14,extension_frozen,pair,I12,C8,100,100,200,0.0,215
14,B,14,B14,3,17,A7,D12,extension_frozen,pair,K15,J2,100,100,200,0.0,232
14,B,15,B15,31,61,E15,L4,extension_frozen,pair,L7,B14,100,100,200,0.0,261
14,B,16,B16,84,38,O1,H6,extension_frozen,pair,F2,I11,100,100,200,0.0,275
14,B,17,B17,23,87,C23,P8,extension_frozen,pair,K4,E1,100,100,200,0.0,259
14,B,18,B18,58,5,I21,B12,extension_frozen,pair,I3,B8,100,100,200,0.0,310
14,B,19,B19,16,92,C9,P18,extension_frozen,pair,D24,F5,100,100,200,0.0,238
14,B,20,B20,2,60,A5,L2,extension_frozen,pair,E2,L20,100,100,200,0.0,219
14,B,21,B21,85,93,O3,P20,extension_frozen,pair,P12,G8,100,100,200,0.0,249
14,B,22,B22,61,41,K3,H12,extension_frozen,pair,E7,G9,100,100,200,0.0,305
14,B,23,B23,45,31,G19,F16,extension_frozen,pair,F15,C15,100,100,200,0.0,219
14,C,2,C2,59,57,I23,J20,extension_frozen,pair,N8,C21,100,100,200,0.0,238
14,C,3,C3,10,93,A21,P20,extension_frozen,pair,G10,M12,100,100,200,0.0,234
14,C,4,C4,25,5,E3,B12,extension_frozen,pair,F1,O22,100,100,200,0.0,188
14,C,5,C5,5,31,A11,F16,extension_frozen,pair,J2,M16,100,100,200,0.0,142
14,C,6,C6,55,60,I15,L2,extension_frozen,pair,E8,J23,100,100,200,0.0,297
14,C,7,C7,75,71,M7,L24,extension_frozen,pair,I21,L7,100,100,200,0.0,258
14,C,8,C8,84,19,O1,D16,extension_frozen,pair,O7,A19,100,100,200,0.0,170
14,C,9,C9,51,64,I7,L10,extension_frozen,pair,K16,M19,100,100,200,0.0,132
14,C,10,C10,1,66,A3,L14,extension_frozen,pair,C9,C21,100,100,200,0.0,22
14,C,11,C11,55,83,I15,N24,extension_frozen,pair,I9,K19,100,100,200,0.0,228
14,C,12,C12,93,30,O19,F14,extension_frozen,pair,K6,D1,100,100,200,0.0,243
14,C,13,C13,85,83,O3,N24,extension_frozen,pair,A21,O11,100,100,200,0.0,36
14,C,14,C14,44,71,G17,L24,extension_frozen,pair,M1,F7,100,100,200,0.0,297
14,C,15,C15,87,56,O7,J18,extension_frozen,pair,L16,C2,100,100,200,0.0,232
14,C,16,C16,60,83,K1,N24,extension_frozen,pair,J9,G2,100,100,200,0.0,147
14,C,17,C17,86,88,O5,P10,extension_frozen,pair,D23,K10,100,100,200,0.0,296
14,C,18,C18,30,24,E13,F2,extension_frozen,pair,F18,G5,100,100,200,0.0,309
14,C,19,C19,11,39,A23,H8,extension_frozen,pair,O8,P20,100,100,200,0.0,46
14,C,20,C20,25,19,E3,D16,extension_frozen,pair,B4,E9,100,100,200,0.0,120
14,C,21,C21,30,75,E13,N8,extension_frozen,pair,H7,K23,100,100,200,0.0,285
14,C,22,C22,13,86,C3,P6,extension_frozen,pair,J15,I21,100,100,200,0.0,185
14,C,23,C23,40,23,G9,D24,extension_frozen,pair,A13,B2,100,100,200,0.0,291
14,D,2,D2,32,68,E17,L18,extension_frozen,pair,M22,J19,100,100,200,0.0,190
14,D,3,D3,71,9,K23,B20,extension_frozen,pair,G18,A22,100,100,200,0.0,205
14,D,4,D4,72,64,M1,L10,extension_frozen,pair,K23,I19,100,100,200,0.0,220
14,D,5,D5,85,66,O3,L14,extension_frozen,pair,H16,O13,100,100,200,0.0,80
14,D,6,D6,3,48,A7,J2,extension_frozen,pair,C1,O23,100,100,200,0.0,260
14,D,7,D7,73,62,M3,L6,extension_frozen,pair,A19,C20,100,100,200,0.0,40
14,D,8,D8,16,72,C9,N2,extension_frozen,pair,P21,M8,100,100,200,0.0,170
14,D,9,D9,48,89,I1,P12,extension_frozen,pair,N7,B2,100,100,200,0.0,234
14,D,10,D10,88,62,O9,L6,extension_frozen,pair,K15,P4,100,100,200,0.0,43
14,D,11,D11,26,49,E5,J4,extension_frozen,pair,B16,O15,100,100,200,0.0,197
14,D,12,D12,88,22,O9,D22,extension_frozen,pair,L6,L3,100,100,200,0.0,306
14,D,13,D13,76,9,M9,B20,extension_frozen,pair,P7,D13,100,100,200,0.0,70
14,D,14,D14,27,48,E7,J2,extension_frozen,pair,I15,M17,100,100,200,0.0,169
14,D,15,D15,30,59,E13,J24,extension_frozen,pair,L6,B13,100,100,200,0.0,185
14,D,16,D16,81,32,M19,F18,extension_frozen,pair,B21,G24,100,100,200,0.0,164
14,D,17,D17,82,18,M21,D14,extension_frozen,pair,M10,O9,100,100,200,0.0,52
14,D,18,D18,80,33,M17,F20,extension_frozen,pair,B1,J22,100,100,200,0.0,295
14,D,19,D19,14,44,C5,H18,extension_frozen,pair,P14,J15,100,100,200,0.0,150
14,D,20,D20,63,2,K7,B6,extension_frozen,pair,B18,D2,100,100,200,0.0,230
14,D,21,D21,12,89,C1,P12,extension_frozen,pair,B24,M18,100,100,200,0.0,261
14,D,22,D22,8,32,A17,F18,extension_frozen,pair,A6,L4,100,100,200,0.0,70
14,D,23,D23,38,94,G5,P22,extension_frozen,pair,J3,H4,100,100,200,0.0,254
14,E,2,E2,28,4,E9,B10,extension_frozen,pair,D11,H21,100,100,200,0.0,272
14,E,3,E3,57,26,I19,F6,extension_frozen,pair,C21,P6,100,100,200,0.0,52
14,E,4,E4,19,57,C15,J20,extension_frozen,pair,L13,G18,100,100,200,0.0,271
14,E,5,E5,34,51,E21,J8,extension_frozen,pair,F24,E23,100,100,200,0.0,136
14,E,6,E6,42,22,G13,D22,extension_frozen,pair,F17,I9,100,100,200,0.0,29
14,E,7,E7,37,40,G3,H10,extension_frozen,pair,G18,L11,100,100,200,0.0,283
14,E,8,E8,19,86,C15,P6,extension_frozen,pair,J6,F23,100,100,200,0.0,255
14,E,9,E9,49,65,I3,L12,extension_frozen,pair,J13,O14,100,100,200,0.0,171
14,E,10,E10,55,70,I15,L22,extension_frozen,pair,F12,M10,100,100,200,0.0,246
14,E,11,E11,34,67,E21,L16,extension_frozen,pair,I20,I2,100,100,200,0.0,569
14,E,12,E12,68,62,K17,L6,extension_frozen,pair,G14,B16,100,100,200,0.0,189
14,E,13,E13,47,58,G23,J22,extension_frozen,pair,A22,B21,100,100,200,0.0,235
14,E,14,E14,25,79,E3,N16,extension_frozen,pair,O4,F5,100,100,200,0.0,303
14,E,15,E15,51,68,I7,L18,extension_frozen,pair,N3,F19,100,100,200,0.0,163
14,E,16,E16,0,87,A1,P8,extension_frozen,pair,I3,A12,100,100,200,0.0,167
14,E,17,E17,35,65,E23,L12,extension_frozen,pair,D17,F16,100,100,200,0.0,109
14,E,18,E18,21,88,C19,P10,extension_frozen,pair,M11,J13,100,100,200,0.0,182
14,E,19,E19,30,33,E13,F20,extension_frozen,pair,I8,E22,100,100,200,0.0,19
14,E,20,E20,63,86,K7,P6,extension_frozen,pair,F21,D23,100,100,200,0.0,238
14,E,21,E21,11,8,A23,B18,extension_frozen,pair,A21,J6,100,100,200,0.0,235
14,E,22,E22,33,19,E19,D16,extension_frozen,pair,C2,H2,100,100,200,0.0,21
14,E,23,E23,16,67,C9,L16,extension_frozen,pair,C17,D19,100,100,200,0.0,147
14,F,2,F2,12,45,C1,H20,extension_frozen,pair,M8,B6,100,100,200,0.0,91
14,F,3,F3,1,93,A3,P20,extension_frozen,pair,F23,O10,100,100,200,0.0,309
14,F,4,F4,94,28,O21,F10,extension_frozen,pair,H2,N19,100,100,200,0.0,264
14,F,5,F5,78,16,M13,D10,extension_frozen,pair,E16,H24,100,100,200,0.0,265
14,F,6,F6,40,68,G9,L18,extension_frozen,pair,M8,O5,100,100,200,0.0,88
14,F,7,F7,2,34,A5,F22,extension_frozen,pair,G7,G9,100,100,200,0.0,305
14,F,8,F8,32,19,E17,D16,extension_frozen,pair,K2,P3,100,100,200,0.0,191
14,F,9,F9,94,82,O21,N22,extension_frozen,pair,O3,G4,100,100,200,0.0,85
14,F,10,F10,47,2,G23,B6,extension_frozen,pair,M12,G24,100,100,200,0.0,107
14,F,11,F11,46,95,G21,P24,extension_frozen,pair,D16,D14,100,100,200,0.0,294
14,F,12,F12,69,6,K19,B14,extension_frozen,pair,J15,J24,100,100,200,0.0,278
14,F,13,F13,77,0,M11,B2,extension_frozen,pair,N14,D13,100,100,200,0.0,16
14,F,14,F14,71,90,K23,P14,extension_frozen,pair,N4,O6,100,100,200,0.0,282
14,F,15,F15,17,50,C11,J6,extension_frozen,pair,I6,E5,100,100,200,0.0,17
14,F,16,F16,68,23,K17,D24,extension_frozen,pair,O11,L11,100,100,200,0.0,290
14,F,17,F17,72,93,M1,P20,extension_frozen,pair,I19,P12,100,100,200,0.0,339
14,F,18,F18,50,35,I5,F24,extension_frozen,pair,K21,I2,100,100,200,0.0,175
14,F,19,F19,77,22,M11,D22,extension_frozen,pair,L3,B22,100,100,200,0.0,262
14,F,20,F20,39,87,G7,P8,extension_frozen,pair,K13,B24,100,100,200,0.0,265
14,F,21,F21,29,32,E11,F18,extension_frozen,pair,F7,C12,100,100,200,0.0,46
14,F,22,F22,78,76,M13,N10,extension_frozen,pair,J24,E4,100,100,200,0.0,314
14,F,23,F23,78,59,M13,J24,extension_frozen,pair,A7,P17,100,100,200,0.0,19
14,G,2,G2,82,87,M21,P8,extension_frozen,pair,D5,H19,100,100,200,0.0,189
14,G,3,G3,64,84,K9,P2,extension_frozen,pair,C17,H22,100,100,200,0.0,260
14,G,4,G4,67,18,K15,D14,extension_frozen,pair,J22,A14,100,100,200,0.0,181
14,G,5,G5,2,65,A5,L12,extension_frozen,pair,D4,F10,100,100,200,0.0,320
14,G,6,G6,16,91,C9,P16,extension_frozen,pair,H6,I16,100,100,200,0.0,290
14,G,7,G7,86,19,O5,D16,extension_frozen,pair,E1,P3,100,100,200,0.0,308
14,G,8,G8,22,3,C21,B8,extension_frozen,pair,A14,B1,100,100,200,0.0,303
14,G,9,G9,14,90,C5,P14,extension_frozen,pair,H8,P10,100,100,200,0.0,268
14,G,10,G10,95,46,O23,H22,extension_frozen,pair,H14,L13,100,100,200,0.0,260
14,G,11,G11,1,50,A3,J6,extension_frozen,pair,C21,B23,100,100,200,0.0,22
14,G,12,G12,41,64,G11,L10,extension_frozen,pair,G19,H21,100,100,200,0.0,138
14,G,13,G13,19,1,C15,B4,extension_frozen,pair,N22,J16,100,100,200,0.0,27
14,G,14,G14,69,3,K19,B8,extension_frozen,pair,J8,C15,100,100,200,0.0,167
14,G,15,G15,0,89,A1,P12,extension_frozen,pair,P13,A7,100,100,200,0.0,20
14,G,16,G16,22,88,C21,P10,extension_frozen,pair,C18,G5,100,100,200,0.0,21
14,G,17,G17,51,11,I7,B24,extension_frozen,pair,L20,B20,100,100,200,0.0,304
14,G,18,G18,73,28,M3,F10,extension_frozen,pair,C24,C14,100,100,200,0.0,148
14,G,19,G19,88,4,O9,B10,extension_frozen,pair,J11,J3,100,100,200,0.0,196
14,G,20,G20,55,25,I15,F4,extension_frozen,pair,M3,D13,100,100,200,0.0,138
14,G,21,G21,5,20,A11,D18,extension_frozen,pair,O4,F19,100,100,200,0.0,252
14,G,22,G22,33,53,E19,J12,extension_frozen,pair,M2,K21,100,100,200,0.0,73
14,G,23,G23,22,93,C21,P20,extension_frozen,pair,B21,H6,100,100,200,0.0,236
14,H,2,H2,55,58,I15,J22,extension_frozen,pair,H5,D5,100,100,200,0.0,265
14,H,3,H3,81,45,M19,H20,extension_frozen,pair,F6,C19,100,100,200,0.0,227
14,H,4,H4,23,63,C23,L8,extension_frozen,pair,A13,A11,100,100,200,0.0,184
14,H,5,H5,41,3,G11,B8,extension_frozen,pair,A13,I4,100,100,200,0.0,42
14,H,6,H6,56,86,I17,P6,extension_frozen,pair,D7,C7,100,100,200,0.0,333
14,H,7,H7,54,72,I13,N2,extension_frozen,pair,J2,M7,100,100,200,0.0,319
14,H,8,H8,30,84,E13,P2,extension_frozen,pair,I3,F6,100,100,200,0.0,185
14,H,9,H9,16,51,C9,J8,extension_frozen,pair,I11,D23,100,100,200,0.0,43
14,H,10,H10,22,41,C21,H12,extension_frozen,pair,F8,K20,100,100,200,0.0,227
14,H,11,H11,11,21,A23,D20,extension_frozen,pair,N18,M18,100,100,200,0.0,34
14,H,12,H12,29,45,E11,H20,extension_frozen,pair,O5,K4,100,100,200,0.0,232
14,H,13,H13,88,70,O9,L22,extension_frozen,pair,B23,L8,100,100,200,0.0,188
14,H,14,H14,77,73,M11,N4,extension_frozen,pair,F15,P6,100,100,200,0.0,266
14,H,15,H15,66,95,K13,P24,extension_frozen,pair,L7,G2,100,100,200,0.0,202
14,H,16,H16,88,60,O9,L2,extension_frozen,pair,J23,E14,100,100,200,0.0,51
14,H,17,H17,6,33,A13,F20,extension_frozen,pair,B7,J24,100,100,200,0.0,350
14,H,18,H18,34,79,E21,N16,extension_frozen,pair,N12,A21,100,100,200,0.0,297
14,H,19,H19,31,41,E15,H12,extension_frozen,pair,H20,O10,100,100,200,0.0,267
14,H,20,H20,76,15,M9,D8,extension_frozen,pair,I16,I15,100,100,200,0.0,297
14,H,21,H21,93,45,O19,H20,extension_frozen,pair,M20,G12,100,100,200,0.0,301
14,H,22,H22,9,13,A19,D4,extension_frozen,pair,C12,B19,100,100,200,0.0,303
14,H,23,H23,82,22,M21,D22,extension_frozen,pair,L19,G2,100,100,200,0.0,275
14,I,2,I2,20,82,C17,N22,extension_frozen,pair,G22,C24,100,100,200,0.0,137
14,I,3,I3,22,60,C21,L2,extension_frozen,pair,I13,M6,100,100,200,0.0,190
14,I,4,I4,47,3,G23,B8,extension_frozen,pair,C10,P6,100,100,200,0.0,199
14,I,5,I5,92,0,O17,B2,extension_frozen,pair,H17,K1,100,100,200,0.0,93
14,I,6,I6,3,1,A7,B4,extension_frozen,pair,H15,O2,100,100,200,0.0,269
14,I,7,I7,23,5,C23,B12,extension_frozen,pair,J5,H2,100,100,200,0.0,239
14,I,8,I8,93,77,O19,N12,extension_frozen,pair,A22,E8,100,100,200,0.0,45
14,I,9,I9,13,52,C3,J10,extension_frozen,pair,F11,K2,100,100,200,0.0,189
14,I,10,I10,71,34,K23,F22,extension_frozen,pair,L22,J19,100,100,200,0.0,251
14,I,11,I11,9,37,A19,H4,extension_frozen,pair,B11,P3,100,100,200,0.0,229
14,I,12,I12,28,51,E9,J8,extension_frozen,pair,F8,G15,100,100,200,0.0,44
14,I,13,I13,63,74,K7,N6,extension_frozen,pair,A5,N6,100,100,200,0.0,216
14,I,14,I14,34,32,E21,F18,extension_frozen,pair,E6,P2,100,100,200,0.0,195
14,I,15,I15,4,56,A9,J18,extension_frozen,pair,F14,K23,100,100,200,0.0,255
14,I,16,I16,52,60,I9,L2,extension_frozen,pair,J1,J8,100,100,200,0.0,185
14,I,17,I17,46,44,G21,H18,extension_frozen,pair,P19,L23,100,100,200,0.0,48
14,I,18,I18,12,91,C1,P16,extension_frozen,pair,E17,P18,100,100,200,0.0,174
14,I,19,I19,44,95,G17,P24,extension_frozen,pair,G7,N15,100,100,200,0.0,187
14,I,20,I20,81,60,M19,L2,extension_frozen,pair,E22,A21,100,100,200,0.0,26
14,I,21,I21,57,80,I19,N18,extension_frozen,pair,H11,G7,100,100,200,0.0,305
14,I,22,I22,38,20,G5,D18,extension_frozen,pair,N22,I21,100,100,200,0.0,305
14,I,23,I23,82,12,M21,D2,extension_frozen,pair,I17,G17,100,100,200,0.0,29
14,J,2,J2,61,69,K3,L20,extension_frozen,pair,M16,D14,100,100,200,0.0,19
